Method,n_star_ratio,MAE,time_s
MIDAST[KS],0.1,0,2.0617687702178955
Neural-ECF[argmax],0.1,60,0.7506840229034424
Neural-ECF[peaks],0.1,60,0.7506840229034424
MIDAST[KS],0.1,0,2.0688159465789795
Neural-ECF[argmax],0.1,60,0.7397899627685547
Neural-ECF[peaks],0.1,60,0.7397899627685547
MIDAST[KS],0.1,0,2.083695888519287
Neural-ECF[argmax],0.1,60,0.7471837997436523
Neural-ECF[peaks],0.1,60,0.7471837997436523
MIDAST[KS],0.1,0,2.1045899391174316
Neural-ECF[argmax],0.1,60,0.735490083694458
Neural-ECF[peaks],0.1,60,0.735490083694458
MIDAST[KS],0.1,0,2.0304102897644043
Neural-ECF[argmax],0.1,60,0.761019229888916
Neural-ECF[peaks],0.1,60,0.761019229888916
MIDAST[KS],0.1,0,2.017443895339966
Neural-ECF[argmax],0.1,60,0.7565820217132568
Neural-ECF[peaks],0.1,60,0.7565820217132568
MIDAST[KS],0.1,0,2.063965320587158
Neural-ECF[argmax],0.1,60,0.7789409160614014
Neural-ECF[peaks],0.1,60,0.7789409160614014
MIDAST[KS],0.1,0,2.1411759853363037
Neural-ECF[argmax],0.1,60,0.7815253734588623
Neural-ECF[peaks],0.1,60,0.7815253734588623
MIDAST[KS],0.1,0,2.0398709774017334
Neural-ECF[argmax],0.1,60,0.7681257724761963
Neural-ECF[peaks],0.1,60,0.7681257724761963
MIDAST[KS],0.1,0,2.0397212505340576
Neural-ECF[argmax],0.1,60,0.7533581256866455
Neural-ECF[peaks],0.1,60,0.7533581256866455
MIDAST[KS],0.1,0,2.1288459300994873
Neural-ECF[argmax],0.1,60,0.7280318737030029
Neural-ECF[peaks],0.1,60,0.7280318737030029
MIDAST[KS],0.1,0,2.0856902599334717
Neural-ECF[argmax],0.1,60,0.7277748584747314
Neural-ECF[peaks],0.1,60,0.7277748584747314
MIDAST[KS],0.1,0,2.0412771701812744
Neural-ECF[argmax],0.1,60,0.7454030513763428
Neural-ECF[peaks],0.1,60,0.7454030513763428
MIDAST[KS],0.1,0,2.042056083679199
Neural-ECF[argmax],0.1,60,0.7371630668640137
Neural-ECF[peaks],0.1,60,0.7371630668640137
MIDAST[KS],0.1,0,2.0791633129119873
Neural-ECF[argmax],0.1,60,0.7345619201660156
Neural-ECF[peaks],0.1,60,0.7345619201660156
MIDAST[KS],0.1,0,2.0836453437805176
Neural-ECF[argmax],0.1,60,0.7485361099243164
Neural-ECF[peaks],0.1,60,0.7485361099243164
MIDAST[KS],0.1,0,2.0113956928253174
Neural-ECF[argmax],0.1,60,0.7377219200134277
Neural-ECF[peaks],0.1,60,0.7377219200134277
MIDAST[KS],0.1,0,2.0989928245544434
Neural-ECF[argmax],0.1,60,0.7828061580657959
Neural-ECF[peaks],0.1,60,0.7828061580657959
MIDAST[KS],0.1,0,2.0436480045318604
Neural-ECF[argmax],0.1,60,0.7650299072265625
Neural-ECF[peaks],0.1,60,0.7650299072265625
MIDAST[KS],0.1,0,2.1349618434906006
Neural-ECF[argmax],0.1,60,0.7693760395050049
Neural-ECF[peaks],0.1,60,0.7693760395050049
MIDAST[KS],0.1,0,2.0806870460510254
Neural-ECF[argmax],0.1,60,0.7830231189727783
Neural-ECF[peaks],0.1,60,0.7830231189727783
MIDAST[KS],0.1,0,2.0618479251861572
Neural-ECF[argmax],0.1,60,0.7604920864105225
Neural-ECF[peaks],0.1,60,0.7604920864105225
MIDAST[KS],0.1,0,2.0941779613494873
Neural-ECF[argmax],0.1,60,0.7458670139312744
Neural-ECF[peaks],0.1,60,0.7458670139312744
MIDAST[KS],0.1,0,2.093402147293091
Neural-ECF[argmax],0.1,60,0.7561662197113037
Neural-ECF[peaks],0.1,60,0.7561662197113037
MIDAST[KS],0.1,0,2.052344799041748
Neural-ECF[argmax],0.1,60,0.7604947090148926
Neural-ECF[peaks],0.1,60,0.7604947090148926
MIDAST[KS],0.1,0,2.1047940254211426
Neural-ECF[argmax],0.1,60,0.75040602684021
Neural-ECF[peaks],0.1,60,0.75040602684021
MIDAST[KS],0.1,0,2.0534448623657227
Neural-ECF[argmax],0.1,60,0.7653439044952393
Neural-ECF[peaks],0.1,60,0.7653439044952393
MIDAST[KS],0.1,0,2.0677621364593506
Neural-ECF[argmax],0.1,60,0.7741138935089111
Neural-ECF[peaks],0.1,60,0.7741138935089111
MIDAST[KS],0.1,0,2.1121859550476074
Neural-ECF[argmax],0.1,60,0.788466215133667
Neural-ECF[peaks],0.1,60,0.788466215133667
MIDAST[KS],0.1,0,2.110862970352173
Neural-ECF[argmax],0.1,60,0.7595782279968262
Neural-ECF[peaks],0.1,60,0.7595782279968262
MIDAST[KS],0.1,0,2.119553804397583
Neural-ECF[argmax],0.1,60,0.7657370567321777
Neural-ECF[peaks],0.1,60,0.7657370567321777
MIDAST[KS],0.1,0,2.0516350269317627
Neural-ECF[argmax],0.1,60,0.7830679416656494
Neural-ECF[peaks],0.1,60,0.7830679416656494
MIDAST[KS],0.1,0,2.041412115097046
Neural-ECF[argmax],0.1,60,0.7655489444732666
Neural-ECF[peaks],0.1,60,0.7655489444732666
MIDAST[KS],0.1,0,2.0423030853271484
Neural-ECF[argmax],0.1,60,0.7564747333526611
Neural-ECF[peaks],0.1,60,0.7564747333526611
MIDAST[KS],0.1,0,2.0026040077209473
Neural-ECF[argmax],0.1,60,0.7501952648162842
Neural-ECF[peaks],0.1,60,0.7501952648162842
MIDAST[KS],0.1,0,2.058324098587036
Neural-ECF[argmax],0.1,60,0.757580041885376
Neural-ECF[peaks],0.1,60,0.757580041885376
MIDAST[KS],0.1,0,2.4378128051757812
Neural-ECF[argmax],0.1,60,0.8115568161010742
Neural-ECF[peaks],0.1,60,0.8115568161010742
MIDAST[KS],0.1,0,2.1813881397247314
Neural-ECF[argmax],0.1,60,0.7040121555328369
Neural-ECF[peaks],0.1,60,0.7040121555328369
MIDAST[KS],0.1,0,1.8186540603637695
Neural-ECF[argmax],0.1,60,0.6894199848175049
Neural-ECF[peaks],0.1,60,0.6894199848175049
MIDAST[KS],0.1,0,1.8452889919281006
Neural-ECF[argmax],0.1,60,0.6866590976715088
Neural-ECF[peaks],0.1,60,0.6866590976715088
MIDAST[KS],0.1,0,1.8076181411743164
Neural-ECF[argmax],0.1,60,0.6643140316009521
Neural-ECF[peaks],0.1,60,0.6643140316009521
MIDAST[KS],0.1,0,1.7286748886108398
Neural-ECF[argmax],0.1,60,0.6486897468566895
Neural-ECF[peaks],0.1,60,0.6486897468566895
MIDAST[KS],0.1,0,1.7106349468231201
Neural-ECF[argmax],0.1,60,0.6562981605529785
Neural-ECF[peaks],0.1,60,0.6562981605529785
MIDAST[KS],0.1,0,1.7286529541015625
Neural-ECF[argmax],0.1,60,0.5925281047821045
Neural-ECF[peaks],0.1,60,0.5925281047821045
MIDAST[KS],0.1,0,1.7480571269989014
Neural-ECF[argmax],0.1,60,0.6464979648590088
Neural-ECF[peaks],0.1,60,0.6464979648590088
MIDAST[KS],0.1,0,1.7223880290985107
Neural-ECF[argmax],0.1,60,0.6671276092529297
Neural-ECF[peaks],0.1,60,0.6671276092529297
MIDAST[KS],0.1,0,1.745732069015503
Neural-ECF[argmax],0.1,60,0.6510179042816162
Neural-ECF[peaks],0.1,60,0.6510179042816162
MIDAST[KS],0.1,0,1.6761391162872314
Neural-ECF[argmax],0.1,60,0.6411981582641602
Neural-ECF[peaks],0.1,60,0.6411981582641602
MIDAST[KS],0.1,0,1.629798173904419
Neural-ECF[argmax],0.1,60,0.6393070220947266
Neural-ECF[peaks],0.1,60,0.6393070220947266
MIDAST[KS],0.1,0,1.6340880393981934
Neural-ECF[argmax],0.3,0,1.1319868564605713
Neural-ECF[peaks],0.3,0,1.1319868564605713
MIDAST[KS],0.3,0,3.302433967590332
Neural-ECF[argmax],0.3,0,1.1055841445922852
Neural-ECF[peaks],0.3,0,1.1055841445922852
MIDAST[KS],0.3,0,3.2028708457946777
Neural-ECF[argmax],0.3,0,1.0961296558380127
Neural-ECF[peaks],0.3,0,1.0961296558380127
MIDAST[KS],0.3,0,3.210886001586914
Neural-ECF[argmax],0.3,0,1.141746997833252
Neural-ECF[peaks],0.3,0,1.141746997833252
MIDAST[KS],0.3,0,3.3447611331939697
Neural-ECF[argmax],0.3,0,1.0753061771392822
Neural-ECF[peaks],0.3,0,1.0753061771392822
MIDAST[KS],0.3,0,3.243328809738159
Neural-ECF[argmax],0.3,0,1.0886240005493164
Neural-ECF[peaks],0.3,0,1.0886240005493164
MIDAST[KS],0.3,0,3.2792670726776123
Neural-ECF[argmax],0.3,0,1.092470645904541
Neural-ECF[peaks],0.3,0,1.092470645904541
MIDAST[KS],0.3,0,3.1508748531341553
Neural-ECF[argmax],0.3,0,1.0841538906097412
Neural-ECF[peaks],0.3,0,1.0841538906097412
MIDAST[KS],0.3,0,3.1750829219818115
Neural-ECF[argmax],0.3,0,1.118833065032959
Neural-ECF[peaks],0.3,0,1.118833065032959
MIDAST[KS],0.3,0,3.192763090133667
Neural-ECF[argmax],0.3,5,1.090487003326416
Neural-ECF[peaks],0.3,5,1.090487003326416
MIDAST[KS],0.3,0,3.257934093475342
Neural-ECF[argmax],0.3,0,1.0983519554138184
Neural-ECF[peaks],0.3,0,1.0983519554138184
MIDAST[KS],0.3,0,3.2619848251342773
Neural-ECF[argmax],0.3,0,1.0648829936981201
Neural-ECF[peaks],0.3,0,1.0648829936981201
MIDAST[KS],0.3,0,3.1448187828063965
Neural-ECF[argmax],0.3,5,1.0959210395812988
Neural-ECF[peaks],0.3,5,1.0959210395812988
MIDAST[KS],0.3,0,3.1492459774017334
Neural-ECF[argmax],0.3,0,1.0844359397888184
Neural-ECF[peaks],0.3,0,1.0844359397888184
MIDAST[KS],0.3,0,3.1763288974761963
Neural-ECF[argmax],0.3,0,1.1202771663665771
Neural-ECF[peaks],0.3,0,1.1202771663665771
MIDAST[KS],0.3,0,3.22758412361145
Neural-ECF[argmax],0.3,0,1.0638110637664795
Neural-ECF[peaks],0.3,0,1.0638110637664795
MIDAST[KS],0.3,0,3.157047986984253
Neural-ECF[argmax],0.3,0,1.0788660049438477
Neural-ECF[peaks],0.3,0,1.0788660049438477
MIDAST[KS],0.3,0,3.429957866668701
Neural-ECF[argmax],0.3,0,0.9870879650115967
Neural-ECF[peaks],0.3,0,0.9870879650115967
MIDAST[KS],0.3,0,3.178002119064331
Neural-ECF[argmax],0.3,0,1.0646579265594482
Neural-ECF[peaks],0.3,0,1.0646579265594482
MIDAST[KS],0.3,0,3.2086799144744873
Neural-ECF[argmax],0.3,0,1.0755250453948975
Neural-ECF[peaks],0.3,0,1.0755250453948975
MIDAST[KS],0.3,0,3.2296090126037598
Neural-ECF[argmax],0.3,5,1.0755460262298584
Neural-ECF[peaks],0.3,5,1.0755460262298584
MIDAST[KS],0.3,0,3.128756284713745
Neural-ECF[argmax],0.3,0,1.0755620002746582
Neural-ECF[peaks],0.3,0,1.0755620002746582
MIDAST[KS],0.3,0,3.381182909011841
Neural-ECF[argmax],0.3,0,1.0995666980743408
Neural-ECF[peaks],0.3,0,1.0995666980743408
MIDAST[KS],0.3,0,3.102177858352661
Neural-ECF[argmax],0.3,0,1.093606948852539
Neural-ECF[peaks],0.3,0,1.093606948852539
MIDAST[KS],0.3,0,3.1974568367004395
Neural-ECF[argmax],0.3,0,1.0651919841766357
Neural-ECF[peaks],0.3,0,1.0651919841766357
MIDAST[KS],0.3,0,3.1070332527160645
Neural-ECF[argmax],0.3,0,1.0828616619110107
Neural-ECF[peaks],0.3,0,1.0828616619110107
MIDAST[KS],0.3,0,3.1069490909576416
Neural-ECF[argmax],0.3,5,1.0538771152496338
Neural-ECF[peaks],0.3,5,1.0538771152496338
MIDAST[KS],0.3,0,3.235933303833008
Neural-ECF[argmax],0.3,0,1.0697638988494873
Neural-ECF[peaks],0.3,0,1.0697638988494873
MIDAST[KS],0.3,0,3.254779815673828
Neural-ECF[argmax],0.3,0,1.0695440769195557
Neural-ECF[peaks],0.3,0,1.0695440769195557
MIDAST[KS],0.3,0,3.1666359901428223
Neural-ECF[argmax],0.3,0,1.0927891731262207
Neural-ECF[peaks],0.3,0,1.0927891731262207
MIDAST[KS],0.3,0,3.171268939971924
Neural-ECF[argmax],0.3,0,1.0637800693511963
Neural-ECF[peaks],0.3,0,1.0637800693511963
MIDAST[KS],0.3,0,3.1471972465515137
Neural-ECF[argmax],0.3,0,1.0829119682312012
Neural-ECF[peaks],0.3,0,1.0829119682312012
MIDAST[KS],0.3,0,3.111525058746338
Neural-ECF[argmax],0.3,5,1.0285210609436035
Neural-ECF[peaks],0.3,5,1.0285210609436035
MIDAST[KS],0.3,0,3.1158699989318848
Neural-ECF[argmax],0.3,0,1.0943822860717773
Neural-ECF[peaks],0.3,0,1.0943822860717773
MIDAST[KS],0.3,0,3.0981268882751465
Neural-ECF[argmax],0.3,0,1.0789692401885986
Neural-ECF[peaks],0.3,0,1.0789692401885986
MIDAST[KS],0.3,0,3.1369800567626953
Neural-ECF[argmax],0.3,0,1.0508191585540771
Neural-ECF[peaks],0.3,0,1.0508191585540771
MIDAST[KS],0.3,0,3.0872530937194824
Neural-ECF[argmax],0.3,0,1.0387251377105713
Neural-ECF[peaks],0.3,0,1.0387251377105713
MIDAST[KS],0.3,0,3.181939125061035
Neural-ECF[argmax],0.3,5,1.065565824508667
Neural-ECF[peaks],0.3,5,1.065565824508667
MIDAST[KS],0.3,0,3.1516079902648926
Neural-ECF[argmax],0.3,0,1.0727758407592773
Neural-ECF[peaks],0.3,0,1.0727758407592773
MIDAST[KS],0.3,0,3.109653949737549
Neural-ECF[argmax],0.3,0,1.0802879333496094
Neural-ECF[peaks],0.3,0,1.0802879333496094
MIDAST[KS],0.3,0,3.1055657863616943
Neural-ECF[argmax],0.3,0,1.043992042541504
Neural-ECF[peaks],0.3,0,1.043992042541504
MIDAST[KS],0.3,0,3.1675782203674316
Neural-ECF[argmax],0.3,5,1.0382702350616455
Neural-ECF[peaks],0.3,5,1.0382702350616455
MIDAST[KS],0.3,0,3.1902809143066406
Neural-ECF[argmax],0.3,0,1.062406063079834
Neural-ECF[peaks],0.3,0,1.062406063079834
MIDAST[KS],0.3,0,3.047379970550537
Neural-ECF[argmax],0.3,0,1.0551130771636963
Neural-ECF[peaks],0.3,0,1.0551130771636963
MIDAST[KS],0.3,0,3.1834068298339844
Neural-ECF[argmax],0.3,0,1.0680949687957764
Neural-ECF[peaks],0.3,0,1.0680949687957764
MIDAST[KS],0.3,0,3.0776588916778564
Neural-ECF[argmax],0.3,0,1.038780927658081
Neural-ECF[peaks],0.3,0,1.038780927658081
MIDAST[KS],0.3,0,3.1554062366485596
Neural-ECF[argmax],0.3,5,1.0593531131744385
Neural-ECF[peaks],0.3,5,1.0593531131744385
MIDAST[KS],0.3,0,3.1008450984954834
Neural-ECF[argmax],0.3,0,1.0968961715698242
Neural-ECF[peaks],0.3,0,1.0968961715698242
MIDAST[KS],0.3,0,3.1280670166015625
Neural-ECF[argmax],0.3,0,1.0769259929656982
Neural-ECF[peaks],0.3,0,1.0769259929656982
MIDAST[KS],0.3,0,3.185586929321289
Neural-ECF[argmax],0.3,5,1.0644299983978271
Neural-ECF[peaks],0.3,5,1.0644299983978271
MIDAST[KS],0.3,0,3.1199121475219727
Neural-ECF[argmax],0.3,0,1.0524928569793701
Neural-ECF[peaks],0.3,0,1.0524928569793701
MIDAST[KS],0.3,0,3.0793542861938477
Neural-ECF[argmax],0.3,0,1.137787103652954
Neural-ECF[peaks],0.3,0,1.137787103652954
MIDAST[KS],0.3,0,3.199165105819702
Neural-ECF[argmax],0.3,0,1.0859920978546143
Neural-ECF[peaks],0.3,0,1.0859920978546143
MIDAST[KS],0.3,0,3.2125062942504883
Neural-ECF[argmax],0.3,0,1.0788791179656982
Neural-ECF[peaks],0.3,0,1.0788791179656982
MIDAST[KS],0.3,0,3.127774953842163
Neural-ECF[argmax],0.3,0,1.060882806777954
Neural-ECF[peaks],0.3,0,1.060882806777954
MIDAST[KS],0.3,0,3.1508960723876953
Neural-ECF[argmax],0.3,5,1.081043004989624
Neural-ECF[peaks],0.3,5,1.081043004989624
MIDAST[KS],0.3,0,3.13399600982666
Neural-ECF[argmax],0.3,5,1.0747880935668945
Neural-ECF[peaks],0.3,5,1.0747880935668945
MIDAST[KS],0.3,0,3.1310389041900635
Neural-ECF[argmax],0.3,0,1.0484859943389893
Neural-ECF[peaks],0.3,0,1.0484859943389893
MIDAST[KS],0.3,0,3.147305965423584
Neural-ECF[argmax],0.3,0,1.0724120140075684
Neural-ECF[peaks],0.3,0,1.0724120140075684
MIDAST[KS],0.3,0,3.18686580657959
Neural-ECF[argmax],0.3,0,1.0963850021362305
Neural-ECF[peaks],0.3,0,1.0963850021362305
MIDAST[KS],0.3,0,3.2008349895477295
Neural-ECF[argmax],0.3,5,1.0729451179504395
Neural-ECF[peaks],0.3,5,1.0729451179504395
MIDAST[KS],0.3,0,3.0385773181915283
Neural-ECF[argmax],0.3,0,1.106043815612793
Neural-ECF[peaks],0.3,0,1.106043815612793
MIDAST[KS],0.3,0,3.1357638835906982
Neural-ECF[argmax],0.3,0,1.071307897567749
Neural-ECF[peaks],0.3,0,1.071307897567749
MIDAST[KS],0.3,0,3.240407943725586
Neural-ECF[argmax],0.3,0,1.098797082901001
Neural-ECF[peaks],0.3,0,1.098797082901001
MIDAST[KS],0.3,0,3.215203046798706
Neural-ECF[argmax],0.3,5,1.0925531387329102
Neural-ECF[peaks],0.3,5,1.0925531387329102
MIDAST[KS],0.3,0,3.170614004135132
Neural-ECF[argmax],0.3,0,1.0490748882293701
Neural-ECF[peaks],0.3,0,1.0490748882293701
MIDAST[KS],0.3,0,3.226233959197998
Neural-ECF[argmax],0.3,0,1.0636181831359863
Neural-ECF[peaks],0.3,0,1.0636181831359863
MIDAST[KS],0.3,0,3.1458208560943604
Neural-ECF[argmax],0.3,5,1.1186201572418213
Neural-ECF[peaks],0.3,5,1.1186201572418213
MIDAST[KS],0.3,0,3.126789093017578
Neural-ECF[argmax],0.3,0,1.0668981075286865
Neural-ECF[peaks],0.3,0,1.0668981075286865
MIDAST[KS],0.3,0,3.0434868335723877
Neural-ECF[argmax],0.3,0,1.0771310329437256
Neural-ECF[peaks],0.3,0,1.0771310329437256
MIDAST[KS],0.3,0,3.1408889293670654
Neural-ECF[argmax],0.3,0,1.0726568698883057
Neural-ECF[peaks],0.3,0,1.0726568698883057
MIDAST[KS],0.3,0,3.173893928527832
Neural-ECF[argmax],0.3,5,1.0868213176727295
Neural-ECF[peaks],0.3,5,1.0868213176727295
MIDAST[KS],0.3,0,3.1905598640441895
Neural-ECF[argmax],0.3,0,1.0483860969543457
Neural-ECF[peaks],0.3,0,1.0483860969543457
MIDAST[KS],0.3,0,3.1428768634796143
Neural-ECF[argmax],0.3,0,1.0892300605773926
Neural-ECF[peaks],0.3,0,1.0892300605773926
MIDAST[KS],0.3,0,3.1729049682617188
Neural-ECF[argmax],0.3,5,1.0824291706085205
Neural-ECF[peaks],0.3,5,1.0824291706085205
MIDAST[KS],0.3,0,3.1497349739074707
Neural-ECF[argmax],0.3,0,1.080186128616333
Neural-ECF[peaks],0.3,0,1.080186128616333
MIDAST[KS],0.3,0,3.2168939113616943
Neural-ECF[argmax],0.3,5,1.0673956871032715
Neural-ECF[peaks],0.3,5,1.0673956871032715
MIDAST[KS],0.3,0,3.1971211433410645
Neural-ECF[argmax],0.3,0,1.0719029903411865
Neural-ECF[peaks],0.3,0,1.0719029903411865
MIDAST[KS],0.3,0,3.1692609786987305
Neural-ECF[argmax],0.3,0,1.099492073059082
Neural-ECF[peaks],0.3,0,1.099492073059082
MIDAST[KS],0.3,0,3.2212462425231934
Neural-ECF[argmax],0.3,0,1.076235055923462
Neural-ECF[peaks],0.3,0,1.076235055923462
MIDAST[KS],0.3,0,3.130405902862549
Neural-ECF[argmax],0.3,0,1.1330969333648682
Neural-ECF[peaks],0.3,0,1.1330969333648682
MIDAST[KS],0.3,0,3.2145626544952393
Neural-ECF[argmax],0.3,0,1.084549903869629
Neural-ECF[peaks],0.3,0,1.084549903869629
MIDAST[KS],0.3,0,3.1302971839904785
Neural-ECF[argmax],0.3,0,1.067300796508789
Neural-ECF[peaks],0.3,0,1.067300796508789
MIDAST[KS],0.3,0,3.186640739440918
Neural-ECF[argmax],0.3,0,1.0825879573822021
Neural-ECF[peaks],0.3,0,1.0825879573822021
MIDAST[KS],0.3,0,3.171617031097412
Neural-ECF[argmax],0.3,0,1.066070795059204
Neural-ECF[peaks],0.3,0,1.066070795059204
MIDAST[KS],0.3,0,3.2382049560546875
Neural-ECF[argmax],0.3,0,1.0971479415893555
Neural-ECF[peaks],0.3,0,1.0971479415893555
MIDAST[KS],0.3,0,3.254120111465454
Neural-ECF[argmax],0.3,0,1.1026740074157715
Neural-ECF[peaks],0.3,0,1.1026740074157715
MIDAST[KS],0.3,0,3.1642580032348633
Neural-ECF[argmax],0.3,0,1.041618824005127
Neural-ECF[peaks],0.3,0,1.041618824005127
MIDAST[KS],0.3,0,3.1689300537109375
Neural-ECF[argmax],0.3,0,1.082211971282959
Neural-ECF[peaks],0.3,0,1.082211971282959
MIDAST[KS],0.3,0,3.238373279571533
Neural-ECF[argmax],0.3,0,1.0706398487091064
Neural-ECF[peaks],0.3,0,1.0706398487091064
MIDAST[KS],0.3,0,3.227019786834717
Neural-ECF[argmax],0.3,0,1.0813281536102295
Neural-ECF[peaks],0.3,0,1.0813281536102295
MIDAST[KS],0.3,0,3.141352891921997
Neural-ECF[argmax],0.3,5,1.0780651569366455
Neural-ECF[peaks],0.3,5,1.0780651569366455
MIDAST[KS],0.3,0,3.1839540004730225
Neural-ECF[argmax],0.3,30,1.0752110481262207
Neural-ECF[peaks],0.3,30,1.0752110481262207
MIDAST[KS],0.3,0,3.1714632511138916
Neural-ECF[argmax],0.3,0,1.068739652633667
Neural-ECF[peaks],0.3,0,1.068739652633667
MIDAST[KS],0.3,0,3.1330511569976807
Neural-ECF[argmax],0.3,0,1.1633539199829102
Neural-ECF[peaks],0.3,0,1.1633539199829102
MIDAST[KS],0.3,0,3.1953892707824707
Neural-ECF[argmax],0.3,0,1.0840349197387695
Neural-ECF[peaks],0.3,0,1.0840349197387695
MIDAST[KS],0.3,0,3.187678337097168
Neural-ECF[argmax],0.3,0,1.0910661220550537
Neural-ECF[peaks],0.3,0,1.0910661220550537
MIDAST[KS],0.3,0,3.10109806060791
Neural-ECF[argmax],0.3,0,1.0842070579528809
Neural-ECF[peaks],0.3,0,1.0842070579528809
MIDAST[KS],0.3,0,3.1366279125213623
Neural-ECF[argmax],0.3,0,1.0661277770996094
Neural-ECF[peaks],0.3,0,1.0661277770996094
MIDAST[KS],0.3,0,3.2019879817962646
Neural-ECF[argmax],0.3,0,1.0995988845825195
Neural-ECF[peaks],0.3,0,1.0995988845825195
MIDAST[KS],0.3,0,3.1352791786193848
Neural-ECF[argmax],0.3,0,1.0609071254730225
Neural-ECF[peaks],0.3,0,1.0609071254730225
MIDAST[KS],0.3,0,3.1651699542999268
Neural-ECF[argmax],0.3,0,1.0614571571350098
Neural-ECF[peaks],0.3,0,1.0614571571350098
MIDAST[KS],0.3,0,3.177600860595703
Neural-ECF[argmax],0.3,0,1.0727481842041016
Neural-ECF[peaks],0.3,0,1.0727481842041016
MIDAST[KS],0.3,0,3.138070821762085
Neural-ECF[argmax],0.3,0,1.0946669578552246
Neural-ECF[peaks],0.3,0,1.0946669578552246
MIDAST[KS],0.3,0,3.1529531478881836
Neural-ECF[argmax],0.3,0,1.0897161960601807
Neural-ECF[peaks],0.3,0,1.0897161960601807
MIDAST[KS],0.3,0,3.242626190185547
Neural-ECF[argmax],0.3,0,1.07600998878479
Neural-ECF[peaks],0.3,0,1.07600998878479
MIDAST[KS],0.3,0,3.0850701332092285
Neural-ECF[argmax],0.3,0,1.0780091285705566
Neural-ECF[peaks],0.3,0,1.0780091285705566
MIDAST[KS],0.3,0,3.1813061237335205
Neural-ECF[argmax],0.3,0,1.0766851902008057
Neural-ECF[peaks],0.3,0,1.0766851902008057
MIDAST[KS],0.3,0,3.1364548206329346
Neural-ECF[argmax],0.3,0,1.0903301239013672
Neural-ECF[peaks],0.3,0,1.0903301239013672
MIDAST[KS],0.3,0,3.2704551219940186
Neural-ECF[argmax],0.3,0,1.1088571548461914
Neural-ECF[peaks],0.3,0,1.1088571548461914
MIDAST[KS],0.3,0,3.154921054840088
Neural-ECF[argmax],0.3,0,1.055790901184082
Neural-ECF[peaks],0.3,0,1.055790901184082
MIDAST[KS],0.3,0,3.175187110900879
Neural-ECF[argmax],0.3,5,1.0501718521118164
Neural-ECF[peaks],0.3,5,1.0501718521118164
MIDAST[KS],0.3,0,3.1466832160949707
Neural-ECF[argmax],0.3,0,1.0535800457000732
Neural-ECF[peaks],0.3,0,1.0535800457000732
MIDAST[KS],0.3,0,3.171689033508301
Neural-ECF[argmax],0.3,5,1.0685508251190186
Neural-ECF[peaks],0.3,5,1.0685508251190186
MIDAST[KS],0.3,0,3.2237889766693115
Neural-ECF[argmax],0.3,0,1.088548183441162
Neural-ECF[peaks],0.3,0,1.088548183441162
MIDAST[KS],0.3,0,3.251997947692871
Neural-ECF[argmax],0.3,0,1.063183069229126
Neural-ECF[peaks],0.3,0,1.063183069229126
MIDAST[KS],0.3,0,3.1759397983551025
Neural-ECF[argmax],0.3,5,1.056506872177124
Neural-ECF[peaks],0.3,5,1.056506872177124
MIDAST[KS],0.3,0,3.184601068496704
Neural-ECF[argmax],0.3,0,1.0717496871948242
Neural-ECF[peaks],0.3,0,1.0717496871948242
MIDAST[KS],0.3,0,3.099776029586792
Neural-ECF[argmax],0.3,0,1.0747981071472168
Neural-ECF[peaks],0.3,0,1.0747981071472168
MIDAST[KS],0.3,0,3.1400959491729736
Neural-ECF[argmax],0.3,5,1.0826740264892578
Neural-ECF[peaks],0.3,5,1.0826740264892578
MIDAST[KS],0.3,0,3.1599810123443604
Neural-ECF[argmax],0.3,0,1.0594539642333984
Neural-ECF[peaks],0.3,0,1.0594539642333984
MIDAST[KS],0.3,0,3.1870899200439453
Neural-ECF[argmax],0.3,0,1.0667839050292969
Neural-ECF[peaks],0.3,0,1.0667839050292969
MIDAST[KS],0.3,0,3.179978847503662
Neural-ECF[argmax],0.3,0,1.0884110927581787
Neural-ECF[peaks],0.3,0,1.0884110927581787
MIDAST[KS],0.3,0,3.247310161590576
Neural-ECF[argmax],0.3,0,1.0770690441131592
Neural-ECF[peaks],0.3,0,1.0770690441131592
MIDAST[KS],0.3,0,3.3604373931884766
Neural-ECF[argmax],0.3,0,1.1026239395141602
Neural-ECF[peaks],0.3,0,1.1026239395141602
MIDAST[KS],0.3,0,3.142061948776245
Neural-ECF[argmax],0.3,0,1.1049609184265137
Neural-ECF[peaks],0.3,0,1.1049609184265137
MIDAST[KS],0.3,0,3.0284600257873535
Neural-ECF[argmax],0.3,0,1.0983340740203857
Neural-ECF[peaks],0.3,0,1.0983340740203857
MIDAST[KS],0.3,0,3.104159116744995
Neural-ECF[argmax],0.3,0,1.0641789436340332
Neural-ECF[peaks],0.3,0,1.0641789436340332
MIDAST[KS],0.3,0,3.126579999923706
Neural-ECF[argmax],0.3,5,1.0857329368591309
Neural-ECF[peaks],0.3,5,1.0857329368591309
MIDAST[KS],0.3,0,3.2339630126953125
Neural-ECF[argmax],0.3,0,1.0947961807250977
Neural-ECF[peaks],0.3,0,1.0947961807250977
MIDAST[KS],0.3,0,3.177690267562866
Neural-ECF[argmax],0.3,0,1.1116442680358887
Neural-ECF[peaks],0.3,0,1.1116442680358887
MIDAST[KS],0.3,0,3.23344087600708
Neural-ECF[argmax],0.3,0,1.0594947338104248
